2	18.0	1974.0	T wifi zone	22:17:b2:0b:60:40	-81
2	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:61	-87
2	18.0	1974.0	KT WiFi	00:1d:93:c7:4f:62	-87
2	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:c5	-83
2	18.0	1974.0	T Free WiFi Zone	02:17:b2:0b:9c:30	-76
2	18.0	1974.0	KT GiGA WiFi	0e:09:b4:75:58:dc	-76
2	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:04:3c	-90
2	18.0	1974.0	T wifi zone_secure	02:17:b2:0b:3e:c2	-81
2	18.0	1974.0	T Free WiFi Zone	02:17:b2:0b:3e:c3	-80
2	18.0	1974.0	T wifi zone	02:17:b2:0b:3e:c0	-81
2	18.0	1974.0	U+zone	40:27:0b:03:0c:cb	-86
2	18.0	1974.0	KT WiFi	00:1d:93:c7:52:bc	-89
2	18.0	1974.0	KT WiFi 	06:1d:93:c7:09:b4	-91
2	18.0	1974.0	KT_Free_WiFi	12:09:b4:61:0a:bf	-83
2	18.0	1974.0	U+zone	40:27:0b:03:0c:da	-88
2	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:39	-91
2	18.0	1974.0	KT WiFi 	06:1d:93:0f:ff:00	-88
2	18.0	1974.0	KT WiFi 	06:1d:93:c7:09:c0	-91
2	18.0	1974.0	U+zone	40:27:0b:03:0c:d0	-85
2	18.0	1974.0	KT_Free_WiFi	00:09:b4:75:58:dc	-77
2	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:34	-81
2	18.0	1974.0		ea:a4:9e:79:df:5b	-87
2	18.0	1974.0	KT GiGA WiFi 	12:09:b4:75:58:dc	-77
2	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:ca	-83
2	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:d4	-78
2	18.0	1974.0	KT WiFi	00:1d:93:0f:ff:00	-87
2	18.0	1974.0	U+zone	40:27:0b:03:0c:d5	-86
2	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:d9	-79
2	18.0	1974.0	KT WiFi 	06:1d:93:c7:4f:62	-84
2	18.0	1974.0	KT WiFi	00:1d:93:c7:39:ba	-87
2	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:34:39	-91
2	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:47:67	-77
2	18.0	1974.0	KT WiFi	00:1d:93:c7:09:b4	-86
2	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:9c:30	-87
2	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:3e:c3	-78
2	18.0	1974.0	KT WiFi	06:09:b4:75:58:dc	-77
2	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:04:3c	-90
2	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:46:7a	-85
2	18.0	1974.0	KT WiFi	00:09:b4:61:0a:bf	-85
2	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:46:7b	-85
2	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:9c:2f	-86
2	18.0	1974.0	KT WiFi 	06:1d:93:c7:58:06	-88
2	18.0	1974.0	T wifi zone	22:17:b2:0b:3e:c0	-80
2	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:3e:c2	-79
2	18.0	1974.0	T wifi zone	22:17:b2:0b:9c:2d	-89
2	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:47:66	-80
2	18.0	1974.0	T wifi zone	22:17:b2:0b:47:64	-80
2	18.0	1974.0	swcfsuwon5g	0c:80:63:4d:67:67	-86
2	18.0	1974.0	KT WiFi	00:1d:93:c7:09:c0	-91
2	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:91:c0	-87
2	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:34:34	-81
2	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:42:f8	-87
2	18.0	1974.0	KT WiFi 	02:09:b4:61:0a:bf	-82
2	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:42:f9	-91
3	18.0	1974.0	T wifi zone	22:17:b2:0b:46:78	-88
3	18.0	1974.0	T wifi zone	10:e3:c7:09:34:34	-82
3	18.0	1974.0	T wifi zone	10:e3:c7:09:34:39	-89
3	18.0	1974.0	KT WiFi 	0a:09:b4:75:58:dc	-77
3	18.0	1974.0	KTX-WiFi-Secure	50:60:28:52:dd:52	-88
3	18.0	1974.0	KTX-WiFi-Free	50:60:28:52:dd:51	-90
3	18.0	1974.0	T wifi zone	10:e3:c7:09:34:43	-89
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:60:43	-82
3	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:60:42	-81
3	18.0	1974.0	T wifi zone	22:17:b2:0b:60:40	-81
3	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:61	-87
3	18.0	1974.0	KT WiFi	00:1d:93:c7:4f:62	-87
3	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:c5	-83
3	18.0	1974.0	T Free WiFi Zone	02:17:b2:0b:9c:30	-76
3	18.0	1974.0	KT GiGA WiFi	0e:09:b4:75:58:dc	-76
3	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:04:3c	-90
3	18.0	1974.0	T wifi zone_secure	02:17:b2:0b:3e:c2	-81
3	18.0	1974.0	T Free WiFi Zone	02:17:b2:0b:3e:c3	-80
3	18.0	1974.0	T wifi zone	02:17:b2:0b:3e:c0	-81
3	18.0	1974.0	U+zone	40:27:0b:03:0c:cb	-86
3	18.0	1974.0	KT WiFi	00:1d:93:c7:52:bc	-89
3	18.0	1974.0	KT WiFi 	06:1d:93:c7:09:b4	-91
3	18.0	1974.0	KT_Free_WiFi	12:09:b4:61:0a:bf	-83
3	18.0	1974.0	U+zone	40:27:0b:03:0c:da	-88
3	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:39	-91
3	18.0	1974.0	KT WiFi 	06:1d:93:0f:ff:00	-88
3	18.0	1974.0	KT WiFi 	06:1d:93:c7:09:c0	-91
3	18.0	1974.0	U+zone	40:27:0b:03:0c:d0	-85
3	18.0	1974.0	KT_Free_WiFi	00:09:b4:75:58:dc	-77
3	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:34	-81
3	18.0	1974.0		ea:a4:9e:79:df:5b	-87
3	18.0	1974.0	KT GiGA WiFi 	12:09:b4:75:58:dc	-77
3	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:ca	-83
3	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:d4	-78
3	18.0	1974.0	KT WiFi	00:1d:93:0f:ff:00	-87
3	18.0	1974.0	U+zone	40:27:0b:03:0c:d5	-86
3	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:d9	-79
3	18.0	1974.0	KT WiFi 	06:1d:93:c7:4f:62	-84
3	18.0	1974.0	KT WiFi	00:1d:93:c7:39:ba	-87
3	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:34:39	-91
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:47:67	-77
3	18.0	1974.0	KT WiFi	00:1d:93:c7:09:b4	-86
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:9c:30	-87
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:3e:c3	-78
3	18.0	1974.0	KT WiFi	06:09:b4:75:58:dc	-77
3	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:04:3c	-90
3	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:46:7a	-85
3	18.0	1974.0	KT WiFi	00:09:b4:61:0a:bf	-85
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:46:7b	-85
3	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:9c:2f	-86
3	18.0	1974.0	KT WiFi 	06:1d:93:c7:58:06	-88
3	18.0	1974.0	T wifi zone	22:17:b2:0b:3e:c0	-80
3	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:3e:c2	-79
3	18.0	1974.0	T wifi zone	22:17:b2:0b:9c:2d	-89
3	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:47:66	-80
3	18.0	1974.0	T wifi zone	22:17:b2:0b:47:64	-80
3	18.0	1974.0	swcfsuwon5g	0c:80:63:4d:67:67	-86
3	18.0	1974.0	KT WiFi	00:1d:93:c7:09:c0	-91
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:91:c0	-87
3	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:34:34	-81
3	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:42:f8	-87
3	18.0	1974.0	KT WiFi 	02:09:b4:61:0a:bf	-82
3	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:42:f9	-91
4	18.0	1974.0	T wifi zone	22:17:b2:0b:46:78	-88
4	18.0	1974.0	T wifi zone	10:e3:c7:09:34:34	-82
4	18.0	1974.0	T wifi zone	10:e3:c7:09:34:39	-89
4	18.0	1974.0	KT WiFi 	0a:09:b4:75:58:dc	-77
4	18.0	1974.0	KTX-WiFi-Secure	50:60:28:52:dd:52	-88
4	18.0	1974.0	KTX-WiFi-Free	50:60:28:52:dd:51	-90
4	18.0	1974.0	T wifi zone	10:e3:c7:09:34:43	-89
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:60:43	-82
4	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:60:42	-81
4	18.0	1974.0	T wifi zone	22:17:b2:0b:60:40	-81
4	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:61	-87
4	18.0	1974.0	KT WiFi	00:1d:93:c7:4f:62	-87
4	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:c5	-83
4	18.0	1974.0	T Free WiFi Zone	02:17:b2:0b:9c:30	-76
4	18.0	1974.0	KT GiGA WiFi	0e:09:b4:75:58:dc	-76
4	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:04:3c	-90
4	18.0	1974.0	T wifi zone_secure	02:17:b2:0b:3e:c2	-81
4	18.0	1974.0	T Free WiFi Zone	02:17:b2:0b:3e:c3	-80
4	18.0	1974.0	T wifi zone	02:17:b2:0b:3e:c0	-81
4	18.0	1974.0	U+zone	40:27:0b:03:0c:cb	-86
4	18.0	1974.0	KT WiFi	00:1d:93:c7:52:bc	-89
4	18.0	1974.0	KT WiFi 	06:1d:93:c7:09:b4	-91
4	18.0	1974.0	KT_Free_WiFi	12:09:b4:61:0a:bf	-83
4	18.0	1974.0	U+zone	40:27:0b:03:0c:da	-88
4	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:39	-91
4	18.0	1974.0	KT WiFi 	06:1d:93:0f:ff:00	-88
4	18.0	1974.0	KT WiFi 	06:1d:93:c7:09:c0	-91
4	18.0	1974.0	U+zone	40:27:0b:03:0c:d0	-85
4	18.0	1974.0	KT_Free_WiFi	00:09:b4:75:58:dc	-77
4	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:34:34	-81
4	18.0	1974.0		ea:a4:9e:79:df:5b	-87
4	18.0	1974.0	KT GiGA WiFi 	12:09:b4:75:58:dc	-77
4	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:ca	-83
4	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:d4	-78
4	18.0	1974.0	KT WiFi	00:1d:93:0f:ff:00	-87
4	18.0	1974.0	U+zone	40:27:0b:03:0c:d5	-86
4	18.0	1974.0	U+zone_2.4GHz	40:27:0b:03:0c:d9	-79
4	18.0	1974.0	KT WiFi 	06:1d:93:c7:4f:62	-84
4	18.0	1974.0	KT WiFi	00:1d:93:c7:39:ba	-87
4	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:34:39	-91
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:47:67	-77
4	18.0	1974.0	KT WiFi	00:1d:93:c7:09:b4	-86
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:9c:30	-87
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:3e:c3	-78
4	18.0	1974.0	KT WiFi	06:09:b4:75:58:dc	-77
4	18.0	1974.0	T wifi zone_secure	02:e3:c7:09:04:3c	-90
4	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:46:7a	-85
4	18.0	1974.0	KT WiFi	00:09:b4:61:0a:bf	-85
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:46:7b	-85
4	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:9c:2f	-86
4	18.0	1974.0	KT WiFi 	06:1d:93:c7:58:06	-88
4	18.0	1974.0	T wifi zone	22:17:b2:0b:3e:c0	-80
4	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:3e:c2	-79
4	18.0	1974.0	T wifi zone	22:17:b2:0b:9c:2d	-89
4	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:47:66	-80
4	18.0	1974.0	T wifi zone	22:17:b2:0b:47:64	-80
4	18.0	1974.0	swcfsuwon5g	0c:80:63:4d:67:67	-86
4	18.0	1974.0	KT WiFi	00:1d:93:c7:09:c0	-91
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:91:c0	-87
4	18.0	1974.0	T Free WiFi Zone	12:e3:c7:09:34:34	-81
4	18.0	1974.0	T wifi zone_secure	22:17:b2:0b:42:f8	-87
4	18.0	1974.0	KT WiFi 	02:09:b4:61:0a:bf	-82
4	18.0	1974.0	T Free WiFi Zone	22:17:b2:0b:42:f9	-91
0	18.0	1968.0	T wifi zone	22:17:b2:0b:46:78	-88
0	18.0	1968.0	T wifi zone	10:e3:c7:09:34:34	-82
0	18.0	1968.0	T wifi zone	10:e3:c7:09:34:39	-89
0	18.0	1968.0	KT WiFi 	0a:09:b4:75:58:dc	-77
0	18.0	1968.0	KTX-WiFi-Secure	50:60:28:52:dd:52	-88
0	18.0	1968.0	KTX-WiFi-Free	50:60:28:52:dd:51	-90
0	18.0	1968.0	T wifi zone	10:e3:c7:09:34:43	-89
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:60:43	-82
0	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:60:42	-81
0	18.0	1968.0	T wifi zone	22:17:b2:0b:60:40	-81
0	18.0	1968.0	T wifi zone_secure	02:e3:c7:09:34:61	-87
0	18.0	1968.0	KT WiFi	00:1d:93:c7:4f:62	-87
0	18.0	1968.0	U+zone_2.4GHz	40:27:0b:03:0c:c5	-83
0	18.0	1968.0	T Free WiFi Zone	02:17:b2:0b:9c:30	-76
0	18.0	1968.0	KT GiGA WiFi	0e:09:b4:75:58:dc	-76
0	18.0	1968.0	T Free WiFi Zone	12:e3:c7:09:04:3c	-90
0	18.0	1968.0	T wifi zone_secure	02:17:b2:0b:3e:c2	-81
0	18.0	1968.0	T Free WiFi Zone	02:17:b2:0b:3e:c3	-80
0	18.0	1968.0	T wifi zone	02:17:b2:0b:3e:c0	-81
0	18.0	1968.0	U+zone	40:27:0b:03:0c:cb	-86
0	18.0	1968.0	KT WiFi	00:1d:93:c7:52:bc	-89
0	18.0	1968.0	KT WiFi 	06:1d:93:c7:09:b4	-91
0	18.0	1968.0	KT_Free_WiFi	12:09:b4:61:0a:bf	-83
0	18.0	1968.0	U+zone	40:27:0b:03:0c:da	-88
0	18.0	1968.0	T wifi zone_secure	02:e3:c7:09:34:39	-91
0	18.0	1968.0	KT WiFi 	06:1d:93:0f:ff:00	-88
0	18.0	1968.0	KT WiFi 	06:1d:93:c7:09:c0	-91
0	18.0	1968.0	U+zone	40:27:0b:03:0c:d0	-85
0	18.0	1968.0	KT_Free_WiFi	00:09:b4:75:58:dc	-77
0	18.0	1968.0	T wifi zone_secure	02:e3:c7:09:34:34	-81
0	18.0	1968.0		ea:a4:9e:79:df:5b	-87
0	18.0	1968.0	KT GiGA WiFi 	12:09:b4:75:58:dc	-77
0	18.0	1968.0	U+zone_2.4GHz	40:27:0b:03:0c:ca	-83
0	18.0	1968.0	U+zone_2.4GHz	40:27:0b:03:0c:d4	-78
0	18.0	1968.0	KT WiFi	00:1d:93:0f:ff:00	-87
0	18.0	1968.0	U+zone	40:27:0b:03:0c:d5	-86
0	18.0	1968.0	U+zone_2.4GHz	40:27:0b:03:0c:d9	-79
0	18.0	1968.0	KT WiFi 	06:1d:93:c7:4f:62	-84
0	18.0	1968.0	KT WiFi	00:1d:93:c7:39:ba	-87
0	18.0	1968.0	T Free WiFi Zone	12:e3:c7:09:34:39	-91
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:47:67	-77
0	18.0	1968.0	KT WiFi	00:1d:93:c7:09:b4	-86
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:9c:30	-87
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:3e:c3	-78
0	18.0	1968.0	KT WiFi	06:09:b4:75:58:dc	-77
0	18.0	1968.0	T wifi zone_secure	02:e3:c7:09:04:3c	-90
0	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:46:7a	-85
0	18.0	1968.0	KT WiFi	00:09:b4:61:0a:bf	-85
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:46:7b	-85
0	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:9c:2f	-86
0	18.0	1968.0	KT WiFi 	06:1d:93:c7:58:06	-88
0	18.0	1968.0	T wifi zone	22:17:b2:0b:3e:c0	-80
0	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:3e:c2	-79
0	18.0	1968.0	T wifi zone	22:17:b2:0b:9c:2d	-89
0	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:47:66	-80
0	18.0	1968.0	T wifi zone	22:17:b2:0b:47:64	-80
0	18.0	1968.0	swcfsuwon5g	0c:80:63:4d:67:67	-86
0	18.0	1968.0	KT WiFi	00:1d:93:c7:09:c0	-91
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:91:c0	-87
0	18.0	1968.0	T Free WiFi Zone	12:e3:c7:09:34:34	-81
0	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:42:f8	-87
0	18.0	1968.0	KT WiFi 	02:09:b4:61:0a:bf	-82
0	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:42:f9	-91
1	18.0	1968.0	T wifi zone	22:17:b2:0b:46:78	-88
1	18.0	1968.0	T wifi zone	10:e3:c7:09:34:34	-82
1	18.0	1968.0	T wifi zone	10:e3:c7:09:34:39	-89
1	18.0	1968.0	KT WiFi 	0a:09:b4:75:58:dc	-77
1	18.0	1968.0	KTX-WiFi-Secure	50:60:28:52:dd:52	-88
1	18.0	1968.0	KTX-WiFi-Free	50:60:28:52:dd:51	-90
1	18.0	1968.0	T wifi zone	10:e3:c7:09:34:43	-89
1	18.0	1968.0	T Free WiFi Zone	22:17:b2:0b:60:43	-82
1	18.0	1968.0	T wifi zone_secure	22:17:b2:0b:60:42	-81
1	18.0	1968.0	T wifi zone	22:17:b2:0b:60:40	-81
1	18.0	1968.0	T wifi zone_secure	02:e3:c7:09:34:61	-87
1	18.0	1968.0	KT WiFi	00:1d:93:c7:4f:62	-87
1	18.0	1968.0	U+zone_2.4GHz	40:27:0b:03:0c:c5	-83
1	18.0	1968.0	T Free WiFi Zone	02:17:b2:0b:9c:30	-76
1	18.0	1968.0	KT GiGA WiFi	0e:09:b4:75:58:dc	-76
1	18.0	1968.0	T Free WiFi Zone	12:e3:c7:09:04:3c	-90
1	18.0	1968.0	T wifi zone_secure	02:17:b2:0b:3e:c2	-81
1	18.0	1968.0	T Free WiFi Zone	02:17:b2:0b:3e:c3	-80
1	18.0	1968.0	T wifi zone	02:17:b2:0b:3e:c0	-81
1	18.0	1968.0	U+zone	40:27:0b:03:0c:cb	-86
